system:index,B11_au,B11_sp,B12_au,B12_sp,B2_au,B2_sp,B3_au,B3_sp,B4_au,B4_sp,B8_au,B8_sp,BSI_au,BSI_sp,NDVI_au,NDVI_sp,OC,VH,VV,VV_div_VH,VV_minus_VH,aspect,elev,hillshade,slope,.geo
00000000000000000878_0,3037.0,3705.5,2595.0,3368.0,1438.0,1648.5,1752.0,1856.5,1677.0,2151.0,3308.0,3035.0,-0.0033826638477801266,0.11129032258064517,0.32718155,0.17045893,37.9,-18.42405560278975,-10.113907726101626,0.5489512159619291,8.310147876688124,180,3,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.952111473847034,53.15093482584917]}"
0000000000000000089a_0,2807.5,3111.0,2191.0,2330.5,1238.0,2050.0,1445.0,2143.0,1432.5,2114.0,3414.5,3978.0,-0.04638740511667135,-0.07135874877810362,0.40891272,0.30597505,17.3,-16.466650201985072,-7.432986960229614,0.4513964205867177,9.033663241755459,122,50,166,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.923630305058594,51.61813945655603]}"
000000000000000008a0_0,2791.0,3042.5,2025.5,2327.5,1393.5,1510.5,1808.0,1811.0,1608.0,1726.0,4793.5,4426.5,-0.16890232382391837,-0.10914950259212554,0.49761775,0.43892726,12.2,-18.3720410464381,-11.743973307027337,0.6392307352973291,6.628067739410762,0,47,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.321314481338306,51.735818758775686]}"
000000000000000008a7_0,3631.0,4403.0,3128.0,3785.0,1672.5,1957.0,1934.5,2226.0,2295.0,2642.0,3064.5,3548.0,0.11150708055894214,0.12270916334661354,0.14357683,0.1463651,12.2,-18.069832849788483,-9.813444566084724,0.5430844129916562,8.256388283703759,122,52,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.800206359302423,52.015464306722095]}"
000000000000000008ed_0,3385.0,2700.0,2598.0,2009.5,1584.0,1514.0,2122.0,2037.5,1982.0,1910.0,4384.0,5778.0,-0.05302161446846052,-0.22534027894471517,0.377317,0.50312173,14.2,-17.720106004554776,-10.181615858166216,0.5745798504562633,7.538490146388559,153,170,176,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.042481991429458,49.0880344588334]}"
000000000000000008ef_0,4107.0,2827.0,3572.5,2119.0,2032.5,1417.5,2420.0,1731.0,2879.0,1577.5,3580.0,4829.5,0.10902091518831607,-0.17298033140872177,0.10853073,0.50756985,15,-20.831484519307658,-10.664692747375458,0.5119506839510592,10.1667917719322,123,301,171,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.045536263395464,49.69978716731879]}"
00000000000000000911_0,2926.0,3737.0,2060.0,3223.5,1352.0,1534.0,1553.0,1694.0,1390.0,1898.0,4804.0,2464.0,-0.17570664629488159,0.1699366760095505,0.5511786,0.12975699,23.2,-19.242212958231626,-10.055818224075377,0.522591567087589,9.186394734156249,302,129,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.222428265684153,51.43632044305024]}"
00000000000000000913_0,5220.0,3488.5,4830.0,3040.5,2188.0,1537.0,2382.0,1759.0,2830.0,1815.5,4056.0,3190.0,0.12634671890303623,0.057521682783371546,0.17804241,0.27459794,21.1,-19.115427477928485,-11.274745748775478,0.5898244107694581,7.840681729153006,295,115,199,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.235543668832298,51.921590359531606]}"
0000000000000000091a_0,2909.0,3491.0,2299.0,2706.0,1413.0,1517.5,1775.0,1823.5,1734.0,1800.0,3552.0,4304.0,-0.033513738551207324,-0.047739032620922384,0.34392735,0.4102228,11.1,-20.560526217278344,-14.838518093380099,0.7216993347626642,5.722008123898245,321,79,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.393736990365745,52.33337808577199]}"
00000000000000000944_0,3665.5,4298.5,3047.5,4073.0,1401.5,2002.5,1648.5,2294.0,1750.0,2674.0,3196.0,3442.0,0.08169379806251872,0.12305709913827817,0.29235747,0.12557226,9.1,-19.84769150755531,-11.85186461322381,0.5971407107326425,7.9958268943315005,0,73,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.886916655629213,51.82079938465339]}"
00000000000000000949_0,3181.0,3714.5,2435.0,3098.0,1568.0,1566.0,1656.0,1732.0,1796.0,1874.0,2858.0,3371.0,0.058598319685206846,0.06189729704052064,0.22819081,0.28541467,21.7,-19.17645393724651,-11.66586120645668,0.6083429837775183,7.5105927307898295,270,1,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.058027420126576,54.53056743919993]}"
0000000000000000094e_0,2908.0,4018.5,2060.0,3679.5,1292.0,1820.0,1510.0,2131.0,1409.0,2532.0,2894.0,3585.0,0.015406327178642832,0.09581364225670194,0.34510806,0.1721432,11.4,-19.346873298075487,-10.681991685614115,0.552130130850482,8.664881612461372,180,6,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.310184520378927,54.2266673785823]}"
00000000000000000953_0,2708.0,3607.0,2596.0,3619.5,1373.0,1548.0,1789.0,1636.0,1464.0,1804.0,4592.0,2498.0,-0.17687678800434053,0.14433752775721687,0.5165126,0.16132031,28.8,-19.680327853715283,-10.464025947609725,0.5316997778385236,9.216301906105558,139,16,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.460203172826887,54.47909397341988]}"
00000000000000000957_0,2473.0,3483.0,1873.0,2790.0,1382.0,1538.0,1547.0,1750.5,1588.0,1776.5,2228.0,4073.0,0.05879285621170643,-0.03233521917115128,0.16771488,0.39259765,17.8,-17.114870663192498,-8.58627803541859,0.5016852422895822,8.528592627773907,30,53,175,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.551202511108194,54.62318374499265]}"
00000000000000000959_0,3133.0,3004.0,2078.0,2412.5,1375.0,1415.0,1890.0,1585.0,1377.0,1543.5,5368.0,3181.0,-0.198435972629521,-0.005304314540383879,0.5916976,0.34659752,24.7,-20.08882132590572,-12.124343865670697,0.6035368461381874,7.964477460235022,270,0,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.647412078037394,54.22810468303689]}"
0000000000000000095b_0,2958.0,2948.0,2230.0,2075.0,1317.0,1395.0,1620.0,1548.5,1543.0,1490.0,3542.0,3871.0,-0.03824786324786325,-0.08532563891178896,0.393117,0.44413355,17.9,-19.40344959909587,-12.521563359504844,0.6453266619193477,6.881886239591028,270,36,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.67382254739051,54.76736334809384]}"
0000000000000000095d_0,3198.0,3743.5,2480.0,3092.5,1550.0,1686.0,1764.0,1923.0,1944.0,2152.0,3092.0,3450.0,0.051103843008994274,0.06884829805556815,0.2279587,0.23170297,9.9,-20.543287233162854,-11.615198846242864,0.56540118017201,8.92808838691999,0,7,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.73778259561982,54.479992288704004]}"
000000000000000006a7_0,5369.5,3501.0,4907.0,2709.0,5111.0,1620.0,5197.5,1962.0,5140.5,2040.0,6570.0,4168.0,-0.05276914064260286,-0.021802453879424488,0.12206994,0.3427835,18.7,-17.60583962557552,-11.084459911040502,0.629589962579144,6.521379714535017,153,743,176,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.339020440999164,48.365519475816065]}"
000000000000000008bf_0,3090.0,3137.0,2364.0,2749.0,1472.0,1766.0,1732.0,1962.0,1722.0,2100.0,3818.0,3124.0,-0.04731736289843595,0.03426483657549126,0.37833935,0.19601838,15.6,-14.41401764212173,-8.45291658078397,0.5864372301087116,5.961101061337759,71,169,148,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.229246313279758,51.94359908399253]}"
000000000000000007f8_0,3028.5,3708.0,2286.0,2679.5,1470.0,1501.0,1720.0,1822.0,1660.5,1802.5,3963.0,4656.0,-0.07350326022525193,-0.05541032783372616,0.4094425,0.44182086,9.9,-19.330795575373255,-12.582378449093207,0.650898117464069,6.748417126280048,220,86,190,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.137726282955384,53.73906184236222]}"
00000000000000000971_0,3602.0,3415.5,3028.5,2847.5,2557.0,1580.0,2684.5,1794.5,2813.0,2041.5,3848.5,3600.5,7.41000741000741E-4,0.02599294947121034,0.15544547,0.27632046,19.2,-18.776411670420796,-11.57566198769292,0.6165002233056333,7.200749682727876,32,268,171,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.156936507189988,51.065136567652054]}"
0000000000000000074b_0,2961.0,4272.5,2529.5,4108.0,1458.5,1930.5,1786.5,2305.0,1808.0,2610.0,3444.5,3528.0,-0.013854425144747726,0.1153877319504092,0.31156594,0.14956012,7.9,-18.81531346905399,-11.13960864490792,0.5920501225360666,7.67570482414607,0,46,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.36867856822066,53.00118566798645]}"
0000000000000000081b_0,3225.0,2641.5,3015.0,2011.5,1548.0,1387.0,1710.0,1617.0,1831.0,1506.0,2826.0,3714.5,0.07232237539766702,-0.10314628608498216,0.21365686,0.42304376,39.6,-21.005488338290597,-13.232797774550924,0.6299685854210326,7.772690563739673,180,36,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.423277840367723,52.528761660067985]}"
0000000000000000091f_0,3351.0,4020.5,2963.0,3759.0,1555.0,1903.0,1846.0,2214.0,2026.0,2404.0,3087.0,3499.0,0.07336061483181955,0.08645837737284912,0.20751026,0.1854989,9,-18.057731667556798,-10.380843510032264,0.5748697400727734,7.676888157524534,0,37,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.467848001305605,52.799873212815264]}"
000000000000000006e2_0,2404.5,4045.0,1939.5,3781.0,1236.0,1898.0,1517.0,2390.0,1536.5,2866.0,2741.0,3458.0,-0.004546602677443799,0.1267628597048993,0.28158972,0.093611635,9.9,-17.43150571900324,-8.594746315403567,0.4930581703010236,8.836759403599673,180,331,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.78828163743289,48.76437146196513]}"
000000000000000007aa_0,3853.0,3417.0,3147.5,2844.0,1886.0,1858.0,2172.0,2088.0,2543.0,2268.0,3445.0,4871.0,0.09081606548989511,-0.08409859835669406,0.1506346,0.3646169,15.9,-19.541727832605996,-12.237756835451107,0.6262371956195203,7.30397099715489,218,219,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.739754314963031,50.7167699004705]}"
000000000000000007ae_0,3559.5,3290.0,3362.0,3113.0,1600.0,1632.0,1916.0,1862.0,2633.0,2402.0,3340.0,3568.0,0.11250842128901864,0.045170767535806094,0.11836598,0.19530988,10.3,-17.360849288383584,-8.331424611477289,0.4798972949469687,9.029424676906295,47,287,162,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.933520921747611,50.91646538813027]}"
000000000000000007f5_0,2983.0,3653.0,2078.0,3099.0,1342.0,1830.5,1674.0,2167.0,1505.0,2253.0,4228.0,3926.0,-0.10757605885862001,0.012818863879957128,0.47496948,0.2707558,15.4,-17.407392260162993,-9.16003943913761,0.5262154895021501,8.247352821025384,180,0,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.689736450764979,54.325212565250204]}"
00000000000000000819_0,2793.0,3794.5,1982.0,3677.0,1342.0,1827.0,1847.0,2046.0,1490.0,2181.0,4552.0,3072.0,-0.15829812321902328,0.09899305715205296,0.5067858,0.16961735,16.2,-21.646903641423993,-13.51379249008347,0.6242829327434699,8.133111151340524,239,69,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.869480190553592,52.53603801386936]}"
0000000000000000085c_0,4612.5,3482.0,4018.0,2612.5,1797.0,1715.0,2093.0,2024.0,2537.0,2320.0,3410.0,3671.0,0.15720471007162223,0.037182695745441544,0.1467967,0.22550492,22.1,-18.50459202342204,-9.965431910174795,0.5385383205185572,8.539160113247243,219,20,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.211181027505253,52.57852832680821]}"
0000000000000000087a_0,5873.0,3467.0,4799.0,2932.5,4160.0,1578.0,4260.0,1811.5,4288.0,1781.0,6668.0,3860.5,-0.031778550669398255,-0.01782622935479343,0.21723257,0.36860764,25,-20.760886996284345,-14.03113159293692,0.6758445145165582,6.729755403347426,0,44,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.073653531788406,52.43380973453655]}"
000000000000000008b8_0,3421.0,2917.0,2825.5,2200.0,1800.0,1479.0,2083.0,1762.0,2505.0,1820.0,3066.0,3624.0,0.09822090437361009,-0.03719512195121951,0.10070005,0.331374,10.4,-19.548110016859688,-10.824438038972797,0.5537332268765127,8.723671977886891,28,174,176,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.995774170937095,51.97773506478907]}"
000000000000000008c4_0,3368.5,3903.0,3047.0,3426.0,1544.5,1562.5,1818.0,1802.0,2151.0,1972.0,2543.5,3132.0,0.14899817850637523,0.11168929466862197,0.08360848,0.22727273,20.4,-19.292222156265048,-10.070138888860027,0.5219792104451692,9.22208326740502,141,389,171,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.917436503880021,51.37020443813904]}"
0000000000000000096a_0,3162.0,3016.0,3014.0,2377.0,1584.0,1638.0,1670.0,1804.0,1911.0,1756.0,2274.0,3642.0,0.13604299630500505,-0.050537206526064464,0.08673835,0.34938866,20.1,-19.62498563764198,-12.796502028391972,0.6520515359688958,6.828483609250009,0,12,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.779828325198464,54.118330555317485]}"
00000000000000000986_0,3742.0,2581.5,2790.0,1886.5,1730.0,1490.5,2154.0,1817.0,1932.0,1636.5,4556.0,5419.5,-0.05117056856187291,-0.24191229331416247,0.40443897,0.5361394,29.8,-18.50145153523603,-10.463550231337098,0.5655529357471903,8.03790130389893,122,463,167,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.596935907633581,50.62271629022319]}"
0000000000000000075a_0,2452.5,3320.5,1773.0,2499.5,1201.0,1437.5,1318.5,1622.0,1258.0,1695.0,2850.5,3294.0,-0.04393197629476939,0.02913717041140864,0.38761106,0.3205051,14.7,-20.563118254369055,-14.684779975200756,0.7141319615803248,5.8783382791682985,287,41,190,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.721446980294397,52.92177459687028]}"
0000000000000000077c_0,3321.0,4089.0,2750.0,3631.5,1584.0,2013.5,1826.0,2428.0,1932.0,2686.0,3216.0,3740.0,0.04506117576842734,0.08153410224687713,0.24941725,0.16402116,18,-19.816870433036037,-12.456296156548346,0.6285702981527737,7.360574276487691,0,70,180,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.938574358747937,53.21193043364089]}"
000000000000000006c9_0,2526.0,3463.5,1774.0,2691.0,1266.0,1759.0,1527.0,2096.0,1386.0,2289.0,3570.0,3993.0,-0.1056241426611797,4.3461254291798863E-5,0.44067797,0.2712512,20.2,-20.016527744433045,-15.084038110889054,0.7535791573583083,4.932489633543991,223,466,202,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.72162206906937,48.606088308903274]}"
00000000000000000786_0,2169.0,3204.0,1593.0,2438.0,1232.5,1485.0,1381.5,1719.0,1209.0,1730.0,3273.5,3303.0,-0.1430745814307458,0.01501748611396832,0.46056888,0.31253725,12.2,-19.11168002687338,-12.624195342635966,0.660548697178102,6.487484684237414,301,34,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.09748633250868,52.99067537916225]}"
0000000000000000080d_0,2879.5,3461.5,1990.0,2542.5,1245.5,1550.0,1446.5,1799.5,1439.0,1882.5,3243.0,3864.0,-0.01930282729646872,-0.006506785647889942,0.38530543,0.3448186,29.9,-18.320523772122797,-12.233191116641766,0.6677315162384305,6.087332655481031,140,101,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.548871465651334,52.82556502994108]}"
00000000000000000844_0,3342.0,2796.0,2489.5,1926.0,2022.5,1346.0,2220.0,1634.0,1991.0,1492.0,5170.0,4933.0,-0.1484571474192647,-0.18841676918709188,0.4439324,0.5355642,252.2,-18.801208503159952,-13.442795904245678,0.7149963738759838,5.358412598914274,107,31,171,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.412682294296964,53.47235203450713]}"
00000000000000000855_0,2990.0,4070.0,2320.0,3871.5,1296.0,2002.0,1588.0,2297.0,1497.0,2547.0,2929.0,3390.0,0.03007346189164371,0.1020068282121742,0.3235427,0.1419909,10.1,-19.612500283964135,-12.062770109192755,0.6150551910536209,7.54973017477138,59,43,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.935686026993201,52.87703849572113]}"
0000000000000000085a_0,3507.5,3630.5,3410.0,3199.5,1647.0,1675.0,1819.0,1847.0,2022.0,1932.0,2830.5,3040.0,0.10512641151194164,0.08246168815373388,0.16661514,0.22284795,20.2,-21.583024440359758,-8.871506772160838,0.41104094547432035,12.711517668198919,0,36,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.142549739798521,52.27121466811092]}"
00000000000000000898_0,1849.5,2967.5,1466.5,2722.0,1077.0,1508.5,1153.0,1707.5,1164.0,1846.0,1633.5,2623.5,0.05293501048218029,0.07618355597786597,0.16782841,0.17395681,18.9,-19.42596051858375,-12.525238579297714,0.6447680446645356,6.900721939286036,258,59,194,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.854729522766626,51.778219240186125]}"
000000000000000008a3_0,2858.0,3088.5,2236.5,2457.0,1380.0,1537.0,1633.0,1792.0,1529.5,1747.0,3756.5,3728.0,-0.07864342713145737,-0.04252264739369338,0.42130154,0.36182648,14.9,-17.346914114933544,-10.626532418486573,0.6125892102814093,6.720381696446971,122,60,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.488940113355008,51.847389517063334]}"
000000000000000008ab_0,2942.5,2899.0,2247.5,2282.0,1525.5,1799.0,1738.5,2038.0,1759.0,2034.0,2778.5,3768.0,0.04413969241019377,-0.06038095238095238,0.2246832,0.29886246,39.1,-19.957973520484444,-10.9609811514145,0.5492031112359369,8.996992369069943,90,98,176,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.986966106870871,51.749113824980654]}"
000000000000000006a0_0,2708.0,3480.0,1831.5,2714.5,1235.0,1508.0,1615.5,1824.0,1323.0,1938.0,4992.0,3768.0,-0.21407681809319556,0.013278473910604077,0.58099765,0.32071504,49.9,-17.272668991475957,-11.224087972099813,0.649817812038133,6.048581019376144,270,472,185,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.014189634261545,48.41708277312453]}"
000000000000000008d5_0,2361.0,3843.0,1731.0,3064.0,1156.0,1728.0,1382.5,2038.0,1341.5,2186.0,3384.0,4034.0,-0.10160752198968759,0.022644389788821984,0.4322294,0.29710612,12.9,-16.46795321526563,-10.789755345292356,0.6551971094556158,5.678197869973275,270,212,185,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.814938729961983,49.89346394257496]}"
00000000000000000720_0,3096.5,3682.0,1972.5,2529.0,1206.0,1357.5,1540.5,1660.0,1262.0,1662.5,5142.0,4841.5,-0.1858216970998926,-0.07402434270368606,0.6058713,0.48877615,42.5,-18.04527190744502,-11.807179174151983,0.6543087427394564,6.238092733293037,56,780,167,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.20032513541296,47.84539492631087]}"
00000000000000000726_0,2949.0,2895.0,1954.0,1963.0,1306.0,1415.0,1709.0,1742.0,1400.0,1570.0,4560.0,4908.0,-0.1485070974057758,-0.17222840192806824,0.5302013,0.5152825,49.8,-19.916006724154425,-12.942488696190349,0.6498536014498082,6.973518027964076,37,638,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.388342524379176,47.988855877184754]}"
0000000000000000246c_0,2797.0,3094.0,1829.5,2091.0,1210.0,1316.0,1501.5,1604.0,1193.0,1434.0,5336.0,5164.0,-0.24259681093394078,-0.17732558139534885,0.63455355,0.5653228,43.9,-19.715512189671664,-12.92510512476981,0.655580489130831,6.790407064901853,138,327,157,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.927228140476923,51.15460876995036]}"
0000000000000000096c_0,3321.0,2573.5,2772.0,1928.0,1766.0,1398.5,1951.0,1623.5,2032.0,1530.5,3722.0,4218.0,-0.012452725763305968,-0.15559899182140835,0.2937087,0.46751326,34.4,-16.145724509778397,-10.205470764619886,0.6320850302158387,5.940253745158511,0,11,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.968205040278328,54.3326685821084]}"
000000000000000007ce_0,2334.5,2995.5,1594.0,2348.0,1217.0,1371.0,1393.0,1526.5,1240.0,1564.0,4566.0,2794.0,-0.2360138925995191,0.04521749097369477,0.57285565,0.28223956,21.4,-16.59691431218657,-10.388662309661854,0.625939383324634,6.208252002524716,257,353,241,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.360759670874856,50.86571057457752]}"
00000000000000000828_0,2242.5,2683.0,1609.0,2041.0,1122.5,1296.0,1309.0,1424.0,1154.5,1421.0,3311.0,2698.0,-0.13236702637124065,0.013583600889108422,0.48292464,0.3100267,49.4,-18.2099658726101,-12.366149711347546,0.6790869240423822,5.843816161262552,301,58,190,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.19070858759103,52.464621948781854]}"
00000000000000000835_0,2611.0,3190.0,1786.0,2400.0,1216.0,1404.0,1578.0,1611.5,1260.0,1656.5,5028.0,3231.0,-0.23460207612456746,0.022306597057427623,0.59923667,0.32214832,47.7,-15.094241647092772,-8.19078748593283,0.542643193174956,6.903454161159942,15,322,176,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.839741380367384,52.03585606367161]}"
000000000000000008b0_0,2858.0,2940.0,2045.5,2219.0,1345.5,1418.0,1615.0,1716.0,1532.5,1642.0,4403.0,3879.0,-0.1339382582108689,-0.0723757465330499,0.48361555,0.40518022,82.8,-20.930740720736022,-15.109156857871824,0.7218644127058164,5.821583862864198,258,122,208,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.350244807768807,52.11436881950365]}"
00000000000000000901_0,2589.0,3164.0,1823.0,2452.0,1292.0,1394.0,1518.0,1526.0,1610.0,1653.0,3442.0,2560.0,-0.059890294413970674,0.09839242959753734,0.36262867,0.21528602,33.3,-15.454281067796483,-10.541127897091435,0.682084650256359,4.913153170705048,90,126,176,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.390777124210002,51.22045528027632]}"
0000000000000000079c_0,1963.0,2766.0,1488.0,2533.0,1152.0,1438.0,1250.0,1697.0,1201.0,1755.0,2159.0,3778.0,-0.022702702702702703,-0.07137722090993119,0.28511906,0.36562443,24.2,-14.582741734350765,-8.964827076092705,0.614755938176932,5.61791465825806,309,172,198,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.004936986835114,50.23383560372785]}"
00000000000000000796_0,3464.0,2748.5,2871.0,2114.5,1545.0,1464.5,1803.0,1716.5,1932.0,1649.0,3074.5,4272.5,0.0775298287654136,-0.13217228279638857,0.22820334,0.44304654,14.9,-18.134275999967358,-11.39886715847969,0.6285813207265738,6.735408841487667,333,185,185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.818985723022372,49.818454616350984]}"
00000000000000000774_0,2807.0,3896.5,2220.0,3057.5,1375.0,1566.0,1640.0,1803.0,1559.0,1952.5,3339.0,3370.0,-0.03832599118942731,0.08465461288827075,0.36341363,0.26632223,8.9,-22.70600265485571,-15.215755202006884,0.6701203832878516,7.490247452848825,180,46,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.637369243982661,52.12389096151532]}"
00000000000000000683_0,3771.0,4072.0,3246.0,3471.0,1908.0,1986.0,2284.0,2434.0,2704.0,2623.0,3280.0,4571.5,0.11034896681814285,0.0103754008677608,0.09625668,0.27083188,14.2,-18.224550277421272,-9.349564861252212,0.5130203335023064,8.87498541616906,0,178,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.191067913704678,49.17418289458046]}"
00000000000000000685_0,4825.0,3441.5,4005.0,2730.0,4620.0,1644.0,4428.0,2016.5,4256.0,2024.0,5780.0,4286.0,-0.0677069965607515,-0.04076170418147514,0.15185332,0.3584786,20.2,-21.119020799605885,-12.098704673288106,0.5728818958080617,9.020316126317779,314,282,189,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.464245591605424,49.26572122203224]}"
00000000000000000686_0,3356.0,2892.0,2776.0,2010.0,1756.0,1426.0,2074.0,1894.0,2382.0,1550.5,3283.0,5408.0,0.06486035074696112,-0.2120782157584357,0.15904678,0.554358,15.9,-18.986327552368046,-12.540771963184238,0.6605159385665452,6.445555589183808,108,333,171,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.458855699900708,49.75135046462725]}"
00000000000000000689_0,1852.0,3313.5,1514.0,2418.5,1382.0,1517.5,1408.0,1868.5,1510.0,1876.5,1888.0,3965.0,0.013872135102533172,-0.027406886858749122,0.11124191,0.35752803,13.1,-20.17339906241449,-11.074196400254941,0.5489504453856526,9.099202662159549,270,471,185,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.740657204529,48.96092284613049]}"
0000000000000000068b_0,3535.0,4596.0,2681.0,4066.5,1826.0,2184.0,2234.0,2632.0,2206.0,2982.0,3802.0,4214.0,0.009939308646318937,0.0844304522037779,0.2656458,0.17120622,29.1,-18.672780897997004,-11.396141520917489,0.6103076763536561,7.2766393770795155,180,470,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.931189876290752,49.33893391768798]}"
000000000000000006a3_0,2928.0,3656.0,2286.5,3020.5,1970.0,1788.0,2267.5,2127.0,1964.0,2321.0,4415.0,3799.0,-0.13239336703023855,0.0337253545485991,0.3842295,0.24150327,25.7,-17.524815711651968,-11.128285135514504,0.6350015497233154,6.396530576137463,0,613,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.07707170414991,47.93172302511475]}"
000000000000000006a4_0,2719.5,3187.0,1939.0,2503.0,1365.0,1479.0,1838.5,1827.0,1377.5,1784.0,5906.0,4396.0,-0.2792047853624208,-0.08334869998156003,0.6217478,0.42265373,60,-15.89059700901958,-9.292956239666587,0.5848085024364951,6.597640769352992,71,698,123,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.185767853528374,47.82455401171929]}"
000000000000000006a5_0,3039.5,3134.0,2473.5,2376.0,1888.0,1538.0,2096.5,1832.0,2014.5,1702.0,3651.0,3864.0,-0.0457849523270084,-0.05528423520218793,0.2888536,0.38842976,20.3,-19.757102352453806,-10.864198439079296,0.5498882500717508,8.89290391337451,0,663,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.184061054488545,47.932531508870454]}"
000000000000000006ca_0,2804.0,3310.0,1970.0,2582.0,1330.0,1565.0,1810.0,1920.0,1448.0,1755.0,4980.0,4484.0,-0.19484946032948305,-0.08853698038509987,0.5494711,0.43740985,52.1,-18.97423779124842,-11.35060998617952,0.5982116441807648,7.6236278050688995,0,350,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.728449265228678,48.80389733446639]}"
000000000000000006e8_0,2401.0,3553.5,1741.0,3086.5,990.5,1511.5,1474.0,1816.5,1297.5,1883.5,3272.5,4202.0,-0.07090372417258055,-0.024797094300704006,0.4321663,0.38098758,29.8,-19.66505194959967,-11.343333993855406,0.5768270545599209,8.321717955744262,201,306,185,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.10996834067609,48.68388241250803]}"
